"id","name","genres","popularity","followers","degree"
"7kFfY4UjNdNyaeUgLIEbIF",DeJ Loaf,"detroit hip hop,r&b,trap,trap queen",65,1755728,2
"1ackd5XprZEkH3McKbQD51",Juan Magán,"electro latino,spanish pop",65,1654340,2
"5IbEL2xjRtKsunfmsahLuO",$NOT,"cloud rap,florida rap,underground hip hop",65,1511298,2
"0Njy6yR9LykNKYg9yE23QN",Nardo Wick,"florida drill,florida rap,southern hip hop",65,1152461,2
"3y24n3XhZ96wgwRXjvS17T",Coolio,"g funk,gangster rap,hip hop,west coast rap",65,1101102,2
"5LhTec3c7dcqBvpLRWbMcf",Madlib,"abstract hip hop,alternative hip hop,hip hop,instrumental hip hop,psychedelic hip hop",65,481195,2
"4iBwchw0U0GZv5RfVYSMxN",Anyma,stutter house,65,446747,2
"5iNrZmtVMtYev5M9yoWpEq",Seeb,pop dance,65,360193,2
"7u6LfVyYpEzMpHLL7jTyvU",Dwele,neo soul,65,292492,2
"21WS9wngs9AqFckK7yYJPM",PnB Rock,"melodic rap,rap,trap",64,4101884,2
"4tMm1dU6Gn04VAZ9ClHcIZ",Jacquees,"atl hip hop,pop r&b,pop rap,r&b,rap,trap",64,2821453,2
"0NIIxcxNHmOoyBx03SfTCD",Tinashe,"alternative r&b,dance pop,metropopolis,pop,r&b,urban contemporary",64,2686214,2
"2IDLDx25HU1nQMKde4n61a",Rich Brian,indonesian hip hop,64,2124708,2
"3ScY9CQxNLQei8Umvpx5g6",Fat Joe,"bronx hip hop,east coast hip hop,gangster rap,hardcore hip hop,hip hop,pop rap,rap,trap",64,1772282,2
"3QJzdZJYIAcoET1GcfpNGi",Damian Marley,"reggae,reggae fusion",64,1585151,2
"0NWbwDZY1VkRqFafuQm6wk",Mike WiLL Made-It,"atl hip hop,rap,southern hip hop,trap",64,1565966,2
"0QJIPDAEDILuo8AIq3pMuU",M.I.A.,"escape room,indietronica,new rave",64,1320025,2
"4HzKw8XcD0piJmDrrPRCYk",Majid Jordan,"canadian contemporary r&b,canadian hip hop",64,946417,2
"6MPCFvOQv5cIGfw3jODMF0",Internet Money,"pop rap,trap",64,818344,2
"4W48hZAnAHVOC2c8WH8pcq",The Temper Trap,"indietronica,modern rock,shimmer pop",64,698451,2
"2yQf6b8hxahZaT5dHlWaB1",Raekwon,"east coast hip hop,hardcore hip hop",64,597078,2
"4E2rKHVDssGJm2SCDOMMJB",Doechii,alternative r&b,64,459294,2
"0EeQBlQJFiAfJeVN2vT9s0",Nipsey Hussle,"conscious hip hop,gangster rap,hip hop,pop rap,rap,southern hip hop,trap",63,3402732,2
"34EP7KEpOjXcM2TCat1ISk",Wu-Tang Clan,"east coast hip hop,gangster rap,hardcore hip hop,hip hop,rap",63,3092882,2
"6KZDXtSj0SzGOV705nNeh3",Kid Ink,"pop rap,rap,southern hip hop,trap",63,2944873,2
"6f4XkbvYlXMH0QgVRzW0sM",Waka Flocka Flame,"atl hip hop,dirty south rap,pop rap,rap,southern hip hop,trap",63,2661645,2
"68kEuyFKyqrdQQLLsmiatm",Vince Staples,"conscious hip hop,hip hop,rap,underground hip hop",63,1859625,2
"3KNIG74xSTc3dj0TRy7pGX",Yung Bleu,"alabama rap,trap",63,1508352,2
"6ueGR6SWhUJfvEhqkvMsVs",Janelle Monáe,"afrofuturism,alternative r&b,atl hip hop,neo soul,r&b",63,1449862,2
"2a0uxJgbvvIRI4GX8pYfcr",J Hus,"afroswing,grime,uk hip hop",63,1248150,2
"3NR7hAacOhmcztWvD7vJfS",Sickick,bass trap,63,1062967,2
"3crnzLy8R4lVwaigKEOz7V",E-40,"cali rap,hyphy,oakland hip hop,west coast rap",63,873040,2
"08Ld63UgKrJ0nZnCkzHtzc",Project Pat,"crunk,dirty south rap,gangster rap,memphis hip hop,trap",63,816859,2
"1iNqsUDUraNWrj00bqssQG",Dreamville,"hip hop,pop rap,rap",63,662805,2
"0ABk515kENDyATUdpCKVfW",Westside Gunn,"alternative hip hop,boom bap,buffalo hip hop,drumless hip hop,hip hop,upstate ny rap",63,592813,2
"6UCQYrcJ6wab6gnQ89OJFh",Headie One,uk hip hop,63,581340,2
"6veh5zbFpm31XsPdjBgPER",BIA,"rap latina,trap queen",63,569559,2
"4Ws2otunReOa6BbwxxpCt6",Benny Benassi,"dutch house,edm,electro house,pop dance",63,546979,2
"5K0rbdBrs2tNXe5LeWMATT",Bootsy Collins,"funk,p funk,soul",63,395280,2
"3ppQEG71r7jVpI8RudzycF",OHGEESY,cali rap,63,328201,2
"5T0MSzX9RC5NA6gAI6irSn",Estelle,"neo soul,r&b",63,289729,2
"3iMzbvXlgNUpoFccD60bvr",Prezioso,italo dance,63,125010,2
"12A83CWwFiyXy90ScLWPIe",LIZOT,"big room,german dance,hypertechno,slap house",63,89488,2
"4A0TivfinfALCAMJqqjZIk",Funk Wav,funktronica,63,13388,2
"3Fl1V19tmjt57oBdxXKAjJ",Blueface,"cali rap,rap,trap",62,6681980,2
"7B4hKK0S9QYnaoqa9OuwgX",Eazy-E,"g funk,gangster rap,hip hop,rap,west coast rap",62,5892811,2
"4tujQJicOnuZRLiBFdp3Ou",Xzibit,"detroit hip hop,g funk,gangster rap,hardcore hip hop,hip hop,west coast rap",62,2017477,2
"6BH1xcDkwbbyrLMUKECsW1",Toosii,north carolina hip hop,62,1757781,2
"0Y4inQK6OespitzD6ijMwb",Freddie Gibbs,"alternative hip hop,hip hop,indiana hip hop,rap,underground hip hop",62,1265766,2
"2ExGrw6XpbtUAJHTLtUXUD",Stefflon Don,"dancehall,dancehall queen,uk dancehall,uk hip hop",62,1175771,2
"62DmErcU7dqZbJaDqwsqzR",Popcaan,"dancehall,jamaican hip hop,reggae fusion,traphall",62,1061459,2
"1ybINI1qPiFbwDXamRtwxD",Smino,alternative r&b,62,928337,2
"6LEeAFiJF8OuPx747e1wxR",Blood Orange,"alternative r&b,art pop,escape room,indie soul,indietronica,metropopolis",62,884203,2
"0k7Xl1pqI3tu8sSEjo5oEg",Paul Wall,"chopped and screwed,crunk,dirty south rap,houston rap",62,827903,2
"4FlG0V0jhLO4qGpayFOphj",EST Gee,"kentucky hip hop,memphis hip hop,southern hip hop",62,572419,2
"0f2YkMXwFNJNSX7MymevKE",Kaash Paige,contemporary r&b,62,503470,2
"1ooV8YZC1KbpEcrmI8WH0F",Yebba,pop soul,62,494330,2
"3zZ88AwlTwfCJkowsFCvLA",Babyface Ray,"detroit hip hop,detroit trap",62,288730,2
"6GEykX11lQqp92UVOQQCC7",DJ Premier,"east coast hip hop,instrumental hip hop,jazz boom bap,turntablism",62,283307,2
"07CimrZi5vs9iEao47TNQ4",Flowdan,grime,62,91713,2
"1YzaVDzA3EdEipDSUeNQER",Speed Radio,sped up,62,31074,2
"6Ha4aES39QiVjR0L2lwuwq",Yo Gotti,"dirty south rap,gangster rap,memphis hip hop,rap,southern hip hop,tennessee hip hop,trap",61,4305342,2
"5Qi4Bb7a8C0a00NZcA77L0",D12,"detroit hip hop,gangster rap,hip hop",61,3067705,2
"5lHRUCqkQZCIWeX7xG4sYT",Rich Homie Quan,"atl hip hop,southern hip hop,trap",61,2784074,2
"37hAfseJWi0G3Scife12Il",City Girls,"scam rap,trap queen",61,2567088,2
"0mMqD2uqwvCjFvlzo6ayGi",DJ Maphorisa,amapiano,61,2334123,2
"50NoVNy9GU1lCrDV8iGpyu",Ol' Dirty Bastard,"east coast hip hop,hardcore hip hop,hip hop",61,1041273,2
"0jUQSUOcM7lxVn5eVGTkzQ",Justine Skye,"pop r&b,r&b",61,848841,2
"1vaQ6v3pOFxAIrFoPrAcom",Ari Lennox,alternative r&b,61,777156,2
"6Rx1JKzBrSzoKQtmbVmBnM",Hayley Williams,art pop,61,716347,2
"3jk39CGeaaSO3FPKNx1RUx",Syd,"alternative r&b,lgbtq+ hip hop",61,581204,2
"74V3dE1a51skRkdII8y2C6",André 3000,"atl hip hop,dirty south rap,hip hop,southern hip hop",61,536690,2
"2N4EYkIlG1kv25g6Wv8LGI",Killer Mike,"alternative hip hop,atl hip hop,conscious hip hop,hip hop,old school atlanta hip hop,political hip hop,southern hip hop",61,433232,2
"4jCbgl5Dmt3uOh8WRQfpPs",Bilal,neo soul,61,282702,2
"4OBbOrkD4geIjOLrICN3wO",Inspectah Deck,"east coast hip hop,hardcore hip hop",61,236447,2
"508weSx4HBumrGggFmc7br",Hunxho,atl trap,61,202458,2
"4TH4BHy0LdBi3dpBW4P2UX",R. City,"reggae fusion,virgin islands reggae",61,156809,2
"1mXAhKnZEdF6rotyyd4GBi",MC Kevinho,"funk carioca,funk ostentacao,funk pop,sertanejo universitario",60,7162297,2
"2B4ZHz4QDWJTXPFPgO5peE",Warren G,"g funk,gangster rap,hardcore hip hop,hip hop,west coast rap",60,2389093,2
"6z7xFFHxYkE9t8bwIF0Bvg",Boosie Badazz,"baton rouge rap,dirty south rap,memphis hip hop,southern hip hop,trap",60,2344762,2
"2RDOrhPqAM4jzTRCEb19qX",Sheck Wes,"pop rap,rap,trap",60,1590526,2
"1W3FSF1BLpY3hlVIgvenLz",The-Dream,"dirty south rap,hip pop,r&b,southern hip hop,trap,urban contemporary",60,1270640,2
"3dz0NnIZhtKKeXZxLOxCam",Porter Robinson,"complextro,edm,electro house,pop dance,progressive electro house",60,1125511,2
"28j8lBWDdDSHSSt5oPlsX2",ZHU,"edm,electro house",60,899182,2
"7BMccF0hQFBpP6417k1OtQ",Action Bronson,"alternative hip hop,east coast hip hop,hip hop,nyc rap,queens hip hop",60,808504,2
"4AA474G2hRfrHyGrfyDseO",Mozzy,"cali rap,sacramento hip hop",60,787554,2
"6yJ6QQ3Y5l0s0tn7b0arrO",JPEGMAFIA,"alternative hip hop,experimental hip hop,industrial hip hop,underground hip hop",60,762891,2
"65dGLGjkw3UbddUg2GKQoZ",BADBADNOTGOOD,"canadian modern jazz,indie soul",60,758766,2
"7Eu1txygG6nJttLHbZdQOh",Four Tet,"electronica,folktronica,indietronica,intelligent dance music,trip hop",60,722686,2
"4oDjh8wNW5vDHyFRrDYC4k",Loyle Carner,"indie soul,london rap",60,708639,2
"4iCwCMnqsNZ6atvRiADgtn",RZA,"east coast hip hop,hardcore hip hop",60,565186,2
"0tPKcpC8yXpfdWXFcN7Vwr",Nines,uk hip hop,60,546986,2
"4596e2d3KmYzAeVenjCxfj",Free Nationals,"alternative r&b,indie soul",60,301423,2
"4fpwOzxFRMVGfd197dKIdY",Boldy James,"alternative hip hop,boom bap,drumless hip hop",60,204830,2
"5ITI6SEoUZMIXXkzCfr4oE",Aluna,"dance pop,uk dance",60,75616,2
"2ayNSoKPCRAfjp6hQ76hRu",Nacho,"latin pop,pop venezolano,reggaeton,trap latino,urbano latino",59,5338333,2
"53QzNeFpzAaXYnrDBbDrIp",The Isley Brothers,"classic soul,funk,motown,quiet storm,soul",59,1816388,2
"4sb7rZNN93BSS6Gqgepo4v",Too $hort,"cali rap,gangster rap,golden age hip hop,hyphy,oakland hip hop,west coast rap",59,1529411,2
"4qBgvVog0wzW75IQ48mU7v",KYLE,"deep underground hip hop,indie pop rap,pop rap",59,1065596,2
"12PSlydMSjEHzSCj9X5qv7",Baby Bash,"chicano rap,latin hip hop,pop rap,southern hip hop,texas latin rap,urban contemporary",59,932132,2
"3ciRvbBIVz9fBoPbtSYq4x",Lil Jon & The East Side Boyz,"atl hip hop,atlanta bass,crunk,dirty south rap,old school atlanta hip hop,southern hip hop",59,892183,2
"6d47Z08T4snK50HgTEHo5Z",Sage The Gemini,"hyphy,pop rap,southern hip hop,trap",59,871338,2
"7ibAWtDtmEfaVhc1FJ3Vl9",Eric Bellinger,"pop r&b,r&b",59,865278,2
"5MbNzCW3qokGyoo9giHA3V",EARTHGANG,"atl hip hop,hip hop,indie hip hop,psychedelic hip hop,rap,underground hip hop",59,846861,2
"6Uh8uJyN9g7oFjDK16nJgb",Juelz Santana,"gangster rap,harlem hip hop,hip pop,nyc rap,pop rap,trap",59,829411,2
"2cADQgiLMjNhbsfeN52Bf3",Swizz Beatz,"battle rap,dirty south rap,southern hip hop,trap",59,426724,2
"62k5LKMhymqlDNo2DWOvvv",Boys Noize,"alternative dance,dance-punk,electro house,fidget house,filter house,german dance,german techno,new rave",59,284533,2
"23DYJsw4uSCguIqiTIDtcN",Southside,"atl hip hop,atl trap",59,112140,2
"3gGUMEwIX6XodWsYEvKSal",YBN Nahmir,"alabama rap,rap,trap",58,2972616,2
"0f5nVCcR06GX8Qikz0COtT",Omarion,"dance pop,hip pop,r&b,rap,southern hip hop,trap,urban contemporary",58,2876437,2
"30DhU7BDmF4PH0JVhu8ZRg",Sabrina Claudio,r&b,58,1661383,2
"6lHL3ubAMgSasKjNqKb8HF",Mýa,"contemporary r&b,hip pop,r&b,urban contemporary",58,1400943,2
"6X8WdFjrNhXATMDSs26aCc",Curren$y,"dirty south rap,new orleans rap,southern hip hop,underground hip hop",58,1034447,2
"7wqtxqI3eo7Gn1P7SpP6cQ",Salt-N-Pepa,"girl group,golden age hip hop,hip hop,hip pop,old school hip hop,queens hip hop",58,804907,2
"7iMvwE8qANp3aIfAGKEAwS",Cam'ron,"battle rap,east coast hip hop,harlem hip hop,southern hip hop",58,719707,2
"6ns6XAOsw4B0nDUIovAOUO",GZA,"east coast hip hop,hardcore hip hop",58,547283,2
"3Uv5hfyuC7TkLsQ6p4ikSb",Crayon,"afrobeats,nigerian pop",58,470209,2
"2VAnyOxzJuSAj7XIuEOT38",AlunaGeorge,"electropop,house,uk dance",58,433507,2
"5Matrg5du62bXwer29cU5T",Benny The Butcher,"alternative hip hop,boom bap,buffalo hip hop,hip hop,upstate ny rap",58,417341,2
"0p4ViyfJUTW0IT4SCBLexf",Drakeo the Ruler,cali rap,58,372363,2
"67gqUXxHedeUGDTxwBzdjS",Conway the Machine,"alternative hip hop,boom bap,buffalo hip hop,upstate ny rap",58,314069,2
"4cUkGQyhLFqKHBtL58HYVp",Channel Tres,"indie soul,la pop",58,302139,2
"408vMm7y1227ASq7GmWygZ",Sarz,"afrobeats,nigerian pop",58,261281,2
"44vREmJC0OlVZjZaGLqVEd",Morray,pop rap,58,242022,2
"4uKEP0JYfpFtngWlgViewd",Lil Double 0,memphis hip hop,58,238374,2
"2dBj3prW7gP9bCCOIQeDUf",Danger Mouse,"alternative hip hop,mashup",58,229382,2
"7BMR0fwtEvzGtK4rNGdoiQ",Nia Archives,modern jungle,58,164329,2
"1xr2G8Hlx4QWmT9HaUbmoO",Young Stoner Life,pop rap,58,155049,2
"3JXpwnHbLvXxY99EuXqFPX",Poo Bear,pop r&b,58,53450,2
"7pFeBzX627ff0VnN6bxPR4",Desiigner,"pop rap,rap,southern hip hop,trap,viral trap",57,3488349,2
"5oNgAs7j5XcBMzWv3HAnHG",DJ Drama,"dirty south rap,philly rap,southern hip hop,trap",57,1419459,2
"35sCXuy5gN6Or69rZ9vqBs",Birdman,"dirty south rap,southern hip hop",57,1281224,2
"6nB0iY1cjSY1KyhYyuIIKH",FKA twigs,"afrofuturism,alternative r&b,art pop,escape room,experimental r&b,trip hop",57,1211028,2
"7mDU6nMUJnOSY2Hkjz5oqM",Roy Woods,"canadian contemporary r&b,canadian hip hop",57,1163748,2
"4RnBFZRiMLRyZy0AzzTg2C",Run The Jewels,"alternative hip hop,escape room,hip hop,political hip hop",57,1088547,2
"47z7ZrgFoBvVpCnElCE3Zh",Yellow Claw,"dutch house,edm,electro house,electronic trap,pop dance",57,1020246,2
"2GHclqNVjqGuiE5mA7BEoc",Common,"alternative hip hop,chicago rap,conscious hip hop,hardcore hip hop,hip hop,political hip hop",57,937247,2
"7Hjbimq43OgxaBRpFXic4x",Saba,"alternative r&b,chicago rap",57,754588,2
"2x8KDZdSONA3872CnhaAlX",Styles P,"battle rap,dirty south rap,east coast hip hop",57,696785,2
"5Q81rlcTFh3k6DQJXPdsot",Mura Masa,"channel islands indie,escape room,hyperpop,indie soul,vapor soul",57,669259,2
"3TKCdsX8yNNoiC1gesn6or",RONNY J,"melodic rap,miami hip hop",57,395263,2
"7E2ioKxoxI2J94tUkIx6As",Alex Isley,alternative r&b,57,210807,2
"4mwdnO2jZrMmMVrjcHsZBv",Kenny Mason,"atl hip hop,chill abstract hip hop,indie hip hop",57,173285,2
"7pEVNuJRlpDXlsrcq32yHp",Atlus,modern country pop,57,161613,2
"46MWeeHNVMYRIIofQBEX98",BEAM,"canadian hip hop,trap soul",57,70760,2
"5J32qSlWzKCdcL31B8wglv",Big Syke,"g funk,west coast rap",57,64768,2
"19Fi1Rj7kk8kyiwxpXy3yM",August Alsina,"pop r&b,pop rap,r&b,southern hip hop,trap,urban contemporary",56,2587789,2
"7EWU4FhUJM1sZQgQKdENeT",Hopsin,"conscious hip hop,indie pop rap",56,2402862,2
"5bgfj5zUoWpyeVatGDjn6H",K CAMP,"atl hip hop,melodic rap,southern hip hop,trap",56,1686128,2
"336vr2M3Va0FjyvB55lJEd",D'Angelo,"indie soul,neo soul,soul",56,1199668,2
"1HxJeLhIuegM3KgvPn8sTa",Jack Ü,"edm,electro house,pop dance",56,1066618,2
"3s2wTjWxK8NOX09dmsvVOh",Chingy,"crunk,dirty south rap,hip pop,pop rap,southern hip hop",56,945180,2
"6ZhjJOJXXwnPS8PrXdmjLw",UGK,dirty south rap,56,894169,2
"5M0lbkGluOPXLeFjApw8r8",DRAM,"trap,underground hip hop,viral trap,virginia hip hop",56,838489,2
"3ZooCJzNMTLpmJaIRUEorI",Young Dro,"atl hip hop,crunk,dirty south rap,futuristic swag,old school atlanta hip hop,southern hip hop,trap",56,834674,2
"6Tyzp9KzpiZ04DABQoedps",Little Dragon,"art pop,chillwave,downtempo,electronica,gothenburg indie,indie soul,indietronica,neo-synthpop,swedish electropop,swedish synthpop,trip hop",56,685124,2
"07VmOvmuBp9G0gb8BTrpn0",Mike Jones,dirty south rap,56,600567,2
"220xv2aB3dsGxaJI1gGs7l",Hotboii,"florida drill,florida rap,memphis hip hop",56,546906,2
"4lPl9gqgox3JDiaJ1yklKh",Tierra Whack,alternative r&b,56,494913,2
"7wg1qvie3KqDNQbAkTdbX0",Louis The Child,"edm,electropop,vapor soul",56,473429,2
"07d5etnpjriczFBB8pxmRe",BJ The Chicago Kid,"alternative r&b,chicago rap",56,445966,2
"57UnSUpae3SbRekxNa5Kgl",El-P,"abstract hip hop,alternative hip hop,east coast hip hop,experimental hip hop",56,182774,2
"1wlzPS1hSNrkriIIwLFTmU",MIKE,"alternative hip hop,chill abstract hip hop,indie hip hop",56,162146,2
"56mfhUDKa1vec6rSLZV5Eg",Jawsh 685,nz pop,56,122614,2
"0Ye4nfYAA91T1X56gnlXAA",Mako,pop edm,56,116430,2
"3XcCT5MPlQPWFTJyzXbfuX",Maejor,detroit hip hop,56,98529,2
"2gzWmhOZhDN6gXL49JW9qj",Nasty C,"south african hip hop,south african trap",55,1965490,2
"2DzRMyWgjuMbYvt5BLbpCo",Anthony Hamilton,"contemporary r&b,neo soul,r&b,urban contemporary",55,1547524,2
"76Xa625geVw0Q7BdyxNjA2",ZAAC,"funk carioca,funk ostentacao,funk pop",55,1409409,2
"5SyGEPymt1G2uto47tVWvZ",MadeinTYO,"atl hip hop,melodic rap,trap",55,1020433,2
"0st5vgzw9XkH5ALJiUM1lE",Slim Thug,"crunk,dirty south rap",55,922904,2
"4u5smJBskI6Adzv08PuiUP",Kiiara,"alt z,electropop",55,918224,2
"39mHYiNmLR7p8PXNG8Wll6",Remy Ma,"alternative r&b,bronx hip hop,contemporary r&b,dirty south rap,hip pop,r&b,southern hip hop,trap queen,urban contemporary",55,777265,2
"3IstlZaHyUP9SONpulb4SM",Chris Webby,indie pop rap,55,657499,2
"5cM1PvItlR21WUyBnsdMcn",Robert Glasper,"contemporary jazz,indie soul,jazz,modern jazz piano,neo r&b,neo soul",55,444295,2
"1bPxKZtCdjB1aj1csBJpdS",Lil Reese,"chicago bop,chicago drill,chicago rap,drill",55,377150,2
"0b3fYxnG6tlR0zLtBJd8DF",DANGERDOOM,alternative hip hop,55,276811,2
"06s35sbFfZJUEwFjAaZfiW",Cookin Soul,boom bap espanol,55,179095,2
"1iwUuIOKYjV7SKIg27v4zi",Real Boston Richey,"florida drill,memphis hip hop",55,148055,2
"0bdJZl7TDeiymDYzMJnVh2",Preme,"canadian hip hop,canadian trap",55,133354,2
"4zWCSVXVIgIscx9kT3vfOs",Beats by Luca,hypertechno,55,4777,2
"0WOxhx4hikIsyF3CRPLC8W",Famous Dex,"chicago rap,drill,rap,trap",54,2465389,2
"2hKQc001G7ggs3ZyxMdkGq",Patoranking,"afrobeats,afropop,azontobeats,nigerian pop",54,1568142,2
"2W6kbe0nm96COrHzNmfLLd",MC Fioti,"funk carioca,funk ostentacao,funk paulista",54,1406273,2
"6vdMPayKk8YJxxeNP5oMCb",Chamillionaire,"dirty south rap,southern hip hop",54,855860,2
"6Av6GMCOznZIlHuNcBWgf4",Jay Critch,"nyc rap,trap",54,694757,2
"4oYZcPoj3q3DneXomtQBzg",Merkules,"bc underground hip hop,canadian hip hop",54,608260,2
"3YJMzGjAm245zwJooY7PEj",Chrisette Michele,"contemporary r&b,hip pop,neo soul,r&b,urban contemporary",54,586453,2
"6HQYnRM4OzToCYPpVBInuU",Kamasi Washington,"afrofuturism,contemporary jazz,indie soul,jazz,jazz saxophone",54,458668,2
"3SEJQy90Vgg1aSnZ9b4AU9",Krizz Kaliko,"country rap,horrorcore,kansas city hip hop",54,417616,2
"75WcpJKWXBV3o3cfluWapK",Lute,"indie hip hop,north carolina hip hop,underground hip hop",54,217227,2
"5CFSYjc0PAiQvndFjafabk",Dean Blunt,"collage pop,hypnagogic pop,uk experimental electronic",54,197835,2
"2QLM9IFaHBtB16b8ZDaA3A",P-Lo,"asian american hip hop,cali rap",54,133843,2
"0G070wUUUBptmqGEKAAUVx",U-God,"hardcore hip hop,hip hop",54,133369,2
"3UV0wVQkft6lKLDGioqnyO",Coopex,"covertronica,traprun",54,31682,2
"4CflzQprp6nZxKiv0t78tH",Mohamed Ramadan,"arab pop,egyptian pop,mahraganat",53,1592670,2
"4TEJudQY2pXxVHPE3gD2EU",BlocBoy JB,"memphis hip hop,rap,tennessee hip hop,trap",53,1375014,2
"7e1ICztHM2Sc4JNLxeMXYl",dvsn,"canadian contemporary r&b,r&b",53,1235311,2
"6aIm51fHkokqlJn2vzNTH8",Webbie,"baton rouge rap,crunk,dirty south rap,trap",53,1102132,2
"6z1cicLMt9XArxN10q7m8a",Travis Porter,"atl hip hop,dirty south rap,futuristic swag,southern hip hop,trap",53,815781,2
"6DVipHzYsPlIoA0DW8Gmns","Royce Da 5'9""","detroit hip hop,gangster rap,hardcore hip hop,hip hop",53,778173,2
"7e10JUMF7MJmmwYpnTSMI5",Dave East,"canadian hip hop,harlem hip hop,nyc rap,southern hip hop,trap",53,676648,2
"6MrdwyCIKbpXmTKQBlG3uq",Z-Ro,"chopped and screwed,dirty south rap,houston rap",53,650843,2
"2fSaE6BXtQy0x7R7v9IOmZ",Aesop Rock,"abstract hip hop,alternative hip hop,conscious hip hop",53,447177,2
"3aGFCoR8xGN6DKwvdzeSja",ILOVEMAKONNEN,"atl hip hop,lgbtq+ hip hop,trap",53,359878,2
"6vHBuUxrcpn1do5UaEJ7g6",Domo Genesis,"alternative hip hop,underground hip hop",53,347782,2
"6PDLwWvgYNMfBRLqC1h5cJ",Buddy,"alternative r&b,cali rap,canadian hip hop",53,243181,2
"65s98MYZ4xFpgKlUYS5XKw",Remble,meme,53,208043,2
"7MNEVabc4cs19CbzAFZmXz",Terrace Martin,"alternative r&b,indie soul",53,173266,2
"3CbYyyd8wH3RT6t0jwpdzC",Murda Beatz,"canadian hip hop,canadian trap",53,143801,2
"2LiWxiQzuD9nmWQ6NCA8Gd",B-Real,"chicano rap,west coast rap",53,120147,2
"1eNO1DUCOtZgCzlwtjtb1t",October London,neo r&b,53,118578,2
"1l61CX1j6go8arTjPH9wy0",BlueBucksClan,"cali rap,westcoast flow",53,105054,2
"5kmRNFOl1XO1JHS76Zoe7j",NO1-NOAH,trap soul,53,53368,2
"7BAaznGSsqcksud4R5ou5z",Cory Gunz,nyc rap,53,47356,2
"4UrIphY7uGLwD0rRd6NIi9",Lambo4oe,"",53,32332,2
"3LIJJJkO7R5RasRwt7xIn5",Mystikal,"crunk,dirty south rap,gangster rap,new orleans rap",52,731958,2
"5sRhscbWRXFbjXtSZyfaWY",Rittz,"atl hip hop,country rap",52,731485,2
"3USpNaxpX1iNqNnQWqg9ob",Mack 10,"g funk,gangster rap,west coast rap",52,715741,2
"0lEssBAxQl2In4RpaB1C2Y",Talib Kweli,"conscious hip hop,east coast hip hop",52,596334,2
"7jocoSCuCtpCxCI6IbP8ye",Digital Underground,"conscious hip hop,gangster rap,hardcore hip hop,hip hop,west coast rap",52,539293,2
"3r1XkJ7vCs8kHBSzGvPLdP",slowthai,"uk alternative hip hop,uk hip hop",52,525199,2
"3kHVioJpVxlazAAKQ64pC1",Yuna,malaysian pop,52,435122,2
"3qnMl4DHT4gndzFAcG4FlM",Kill The Noise,"brostep,complextro,edm,electro house,fidget house,filthstep",52,413813,2
"3NUtpWpGDoffm3RCGhSHtl",Mount Kimbie,"electra,electronica,future garage,indie soul,indietronica,wonky",52,330106,2
"45m1IiS45uD1HcPlYkNWKj",A$AP ANT,"baltimore hip hop,drill,underground hip hop",52,323314,2
"2ZavqCJe7uqkRpISes0NFi",Iamsu!,cali rap,52,277337,2
"6DJEUXZm0e2rAohdoZ5Voo",Black Thought,"alternative hip hop,east coast hip hop",52,254853,2
"0FOWNUFHPnMy0vOw1siGqi",Belly,"canadian hip hop,canadian trap",52,244222,2
"5lcDGoJUr5WY5bCFAfYbCU",KIRBY,"alternative r&b,indie triste",52,180618,2
"3ou3XMRNmyDSy6gnC1bSgN",TAICHU,trap argentino,52,158003,2
"134GdR5tUtxJrf8cpsfpyY",Elliphant,"electropop,swedish indie pop",52,134154,2
"47TMF0JlFsz01KilGzc5Ly",Kalan.FrFr,"cali rap,westcoast flow",52,114743,2
"6fqjJNsLs7g6F3PXy01Xnw",AzChike,cali rap,52,105587,2
"6q3p11nP1p80Ey6LrOOSed",Hit-Boy,drumless hip hop,52,86374,2
"1w67D3PakcxjYGt6xPnnke",Darius & Finlay,"hands up,pop house",52,81735,2
"2Cm6C9PNHioyjRKBfO7n9N",Dylan Brady,"hyperpop,proto-hyperpop",52,68194,2
"4Q7FV4mw6Q3va79JwftGRv",BabyDrill,atl drill,52,58547,2
"0S2dfczvN0sOxEw559snHT",Tiggs Da Author,"uk hip hop,uk pop",52,39217,2
"4uRYpUQZrNrY5t8tAv3XrD",NERO,"complextro,edm,electro house,melodic dubstep",51,779718,2
"60CFNa0ggWjV8OSDey8aGT",Tha Dogg Pound,"g funk,west coast rap",51,670980,2
"7aFTOGFDEqDtJUCziLVsVC",Nao,"alternative r&b,uk contemporary r&b",51,648771,2
"4Q5sPmM8j4SpMqL4UA1DtS",Lil' Flip,"crunk,dirty south rap",51,579414,2
"2NtQA3PY9chI8l65ejZLTP",SPINALL,"afrobeats,afropop,nigerian pop",51,577782,2
"4fbyGOEjViyE97W58eGEgU",MC Ren,west coast rap,51,458475,2
"0auu2itHTxEdAMRHvx7CyG",Das EFX,"east coast hip hop,hardcore hip hop",51,375112,2
"0I5HubncQ8E1MFZOlPDY4J",Trinidad James,"atl hip hop,dirty south rap,trap",51,312137,2
"4zxvC7CRGvggq9EWXOpwAo",Kiesza,"electropop,pop edm",51,292524,2
"6M7RdR9ZP52h2mfNLmiHtU",Good Times Ahead,"brostep,edm,electro house,electronic trap,pop dance",51,289570,2
"4bbjivSh1oG4NOc7uYHfw5",Lil B,"cloud rap,underground hip hop",51,274527,2
